playlist_name,mbti,transfer_emb_0,transfer_emb_1,transfer_emb_2,transfer_emb_3,transfer_emb_4,transfer_emb_5,transfer_emb_6,transfer_emb_7,transfer_emb_8,transfer_emb_9,transfer_emb_10,transfer_emb_11,transfer_emb_12,transfer_emb_13,transfer_emb_14,transfer_emb_15,transfer_emb_16,transfer_emb_17,transfer_emb_18,transfer_emb_19,transfer_emb_20,transfer_emb_21,transfer_emb_22,transfer_emb_23,transfer_emb_24,transfer_emb_25,transfer_emb_26,transfer_emb_27,transfer_emb_28,transfer_emb_29,transfer_emb_30,transfer_emb_31,transfer_emb_32,transfer_emb_33,transfer_emb_34,transfer_emb_35,transfer_emb_36,transfer_emb_37,transfer_emb_38,transfer_emb_39,transfer_emb_40,transfer_emb_41,transfer_emb_42,transfer_emb_43,transfer_emb_44,transfer_emb_45,transfer_emb_46,transfer_emb_47,transfer_emb_48,transfer_emb_49,transfer_emb_50,transfer_emb_51,transfer_emb_52,transfer_emb_53,transfer_emb_54,transfer_emb_55,transfer_emb_56,transfer_emb_57,transfer_emb_58,transfer_emb_59,transfer_emb_60,transfer_emb_61,transfer_emb_62,transfer_emb_63,transfer_emb_64,transfer_emb_65,transfer_emb_66,transfer_emb_67,transfer_emb_68,transfer_emb_69,transfer_emb_70,transfer_emb_71,transfer_emb_72,transfer_emb_73,transfer_emb_74,transfer_emb_75,transfer_emb_76,transfer_emb_77,transfer_emb_78,transfer_emb_79,transfer_emb_80,transfer_emb_81,transfer_emb_82,transfer_emb_83,transfer_emb_84,transfer_emb_85,transfer_emb_86,transfer_emb_87,transfer_emb_88,transfer_emb_89,transfer_emb_90,transfer_emb_91,transfer_emb_92,transfer_emb_93,transfer_emb_94,transfer_emb_95,transfer_emb_96,transfer_emb_97,transfer_emb_98,transfer_emb_99,transfer_emb_100,transfer_emb_101,transfer_emb_102,transfer_emb_103,transfer_emb_104,transfer_emb_105,transfer_emb_106,transfer_emb_107,transfer_emb_108,transfer_emb_109,transfer_emb_110,transfer_emb_111,transfer_emb_112,transfer_emb_113,transfer_emb_114,transfer_emb_115,transfer_emb_116,transfer_emb_117,transfer_emb_118,transfer_emb_119,transfer_emb_120,transfer_emb_121,transfer_emb_122,transfer_emb_123,transfer_emb_124,transfer_emb_125,transfer_emb_126,transfer_emb_127
isfpのぷれいりすと,ISFP,-0.120004766,-0.50123286,-0.084518865,-0.20578818,0.18044728,-0.14015199,0.7112563,-0.4200528,0.4099439,0.062280647,-0.0638887,-0.22909057,-0.5380848,-0.032365978,-0.37335652,0.02990854,-0.36386004,-0.0031796382,-0.22004111,-0.21198525,0.34846625,0.23631772,-0.100471795,-0.15341406,0.5845735,0.34791538,0.39893574,0.006570307,0.04176841,0.013498831,-0.51721126,-0.01689751,0.4258584,0.51413965,0.31192628,0.4415258,0.4670409,0.5700269,0.4009977,0.40533006,0.30082345,0.5778357,0.51477957,0.5819964,0.5823162,0.41420096,0.50147223,0.5048709,0.5185306,0.46535897,0.33605096,0.46110728,0.37228844,0.21843131,0.62148213,0.573396,0.47837895,0.733789,0.4028436,0.42027166,0.40280983,0.44695267,0.31723878,0.56111026,-0.9908578,-1.4837499,-0.76354206,-1.1604164,-1.3250633,-1.218951,-0.52844507,-1.2258462,-0.30283517,-1.983845,-0.8159028,-2.156574,-1.9205824,-1.5313689,-1.7768344,-1.3769339,-1.3623614,-1.1715748,-1.1019894,-1.3458695,-0.77018744,-0.29359347,-1.5820254,-1.7881684,-1.1990236,-1.5404931,-0.53391236,-0.79393274,-0.9139082,-0.88946986,-1.2738734,-1.2427754,0.790729,1.8510604,0.6567865,1.0600593,1.786538,1.5067322,1.6315879,0.6170667,1.7181392,1.3182348,1.1082257,1.0328822,1.6849535,0.6942679,0.357923,1.2743452,1.0091805,0.80962485,0.5273102,1.4575683,0.9189034,0.6340387,1.4425768,0.8086486,1.5578532,1.8683159,1.6545542,1.1168219,1.0603656,1.1887964,0.12415236,1.4412364
🧡ISFPのみんなへ🎨,ISFP,-0.27189785,-0.5366917,-0.033326097,-0.18396935,0.0080603175,-0.16133256,0.6527044,-0.4308786,0.33416462,0.017086748,-0.028729053,-0.056617524,-0.5686023,-0.0010416998,-0.45990467,0.18494491,-0.38820398,0.12278039,-0.17678821,0.027326962,0.37980756,0.23539129,-0.2535502,-0.20541315,0.6347653,0.58920753,0.41892976,0.053736623,-0.06245891,0.06110167,-0.34828827,0.03289142,0.43140507,0.51856744,0.41054234,0.48320025,0.41234845,0.5597575,0.44455752,0.3758371,0.3073182,0.5742457,0.5626124,0.63259697,0.49882126,0.40552127,0.5052979,0.42036775,0.4884013,0.5221028,0.39368337,0.43268278,0.4213282,0.26102695,0.6387444,0.57446164,0.4729075,0.6118332,0.4387655,0.41526866,0.41708073,0.4738535,0.37737238,0.6110243,-3.5047274,-1.7219834,-1.3916719,-2.1098301,-1.7252258,-1.7846644,-0.69532186,-1.1662365,-0.57622755,-1.7881161,-1.168854,-2.6206872,-2.173772,-1.5199311,-1.8828014,-0.93685263,-1.6214278,-1.8968507,-1.7165248,-1.0707018,-1.7578168,-0.34144655,-2.01001,-2.3409545,-1.1759479,-1.3540688,-1.1426111,-0.6964795,-1.497077,-1.3305212,-1.1291305,-2.4109204,0.96883583,1.0005484,1.0621531,1.3978554,1.236691,1.4666079,1.9183245,0.9858882,1.7495005,1.4803928,4.6709757,1.4529903,0.832029,0.90261,0.50129443,1.2305697,1.0120516,1.2412397,1.095928,1.5592262,1.3251576,2.5684192,3.664957,0.84772176,2.3461435,2.2187505,1.7773588,1.7522424,0.9320504,1.1238539,3.2146263,2.079121
ISFP vibes🎨🖌️🎐🌼✨🎡🌌,ISFP,0.02360021,-0.3629087,-0.07522051,-0.027548581,-0.11123408,0.09235777,0.17231205,-0.1753142,0.31799224,0.373273,0.33813313,-0.0047733537,-0.10605935,-0.19470564,-0.3068507,0.021799035,-0.3467682,-0.5246913,-0.3510482,-0.19772777,-0.0677545,0.28629652,0.0064371745,-0.16618872,0.3104427,0.30790237,-0.08703046,0.14258276,0.21808784,-0.06482074,-0.3339039,-0.38780156,0.36872187,0.5791198,0.4573559,0.43892246,0.46257058,0.51988494,0.41537225,0.47054496,0.36719275,0.55127984,0.5585278,0.51800585,0.5358228,0.4612058,0.5609307,0.47803664,0.54371107,0.6577586,0.3669027,0.5219197,0.40580556,0.28864408,0.5951948,0.6155608,0.45586613,0.6820852,0.5478187,0.42147294,0.39299965,0.5333771,0.36975244,0.65473795,-0.9034718,-1.4195963,-1.6159129,-1.0530158,-1.5299407,-1.3379207,-0.9046514,-1.0993698,-1.0419027,-1.0435106,-0.7182105,-2.273772,-1.6213208,-1.899058,-2.2385592,-1.311408,-1.3390639,-2.238658,-1.873783,-1.1085382,-1.2022061,-0.32147163,-1.3884017,-2.0233676,-1.1492782,-1.682636,-1.455359,-0.7655293,-1.1747276,-1.460841,-1.3144529,-1.6541277,0.7322302,1.2830586,1.3192958,1.5728312,1.4202495,1.5677764,1.7152411,1.1813259,1.6531452,1.5930818,2.0048523,1.4732382,1.2261488,0.6175042,0.95091087,1.3772346,1.4115007,0.8180906,0.75739276,1.5650712,1.0672157,1.3146354,1.6309478,1.0866914,1.4257945,2.2226315,1.518867,1.3030449,1.1439841,1.1099957,0.76123756,2.3380928
ISFP(4),ISFP,-0.107542545,-0.54675317,-0.12823051,-0.15441923,-0.28468594,0.25315636,0.19121952,-0.29262948,0.21851027,0.4818179,0.29314348,0.10366311,-0.18581915,-0.07222802,-0.40311915,0.29467848,-0.38773116,-0.364509,-0.33286723,-0.2014886,-0.017941287,0.26371488,-0.17909224,-0.25935608,0.36497805,0.5603826,-0.14933231,0.29610416,0.11933308,-0.20394467,-0.22803031,-0.3947918,0.38128927,0.49103576,0.38750842,0.4440024,0.470218,0.51392287,0.42243466,0.43605125,0.2971882,0.57464933,0.5567449,0.46983516,0.5206919,0.39364856,0.4771362,0.41053435,0.48798847,0.7063689,0.35293335,0.447653,0.39126128,0.253115,0.62902737,0.48769307,0.42762062,0.68847346,0.50931793,0.4042641,0.4208061,0.48653504,0.3416051,0.6371869,-1.0976156,-1.7043525,-1.976923,-1.4025506,-1.5797237,-1.3871067,-0.73231906,-1.1951138,-0.8821805,-1.3563573,-1.0201225,-1.3289759,-1.7634324,-1.6189693,-2.0628204,-0.8234718,-1.4347645,-3.158939,-2.1076767,-1.2953742,-1.5741591,-0.4189936,-1.9014632,-1.5223547,-0.857978,-1.452267,-1.75671,-0.50885993,-1.668836,-1.451734,-1.0630974,-2.0939167,0.8076255,0.8488805,1.0435299,0.9160289,1.5191194,1.832835,1.3118994,1.6142424,1.3285882,1.8676491,2.0328321,1.8010737,1.4217978,0.6619928,0.8697022,1.4863524,0.9556048,1.2521623,0.7810065,1.5550891,0.8082327,1.088401,1.5941596,1.3400593,1.7441943,2.0346847,1.3839493,1.4494612,1.0802149,1.0594149,1.1099943,1.4740094
ISFP songs,ISFP,0.065173574,-0.38131672,0.09403733,0.01791897,0.015763463,-0.20153973,0.31858778,-0.31367627,0.3638558,0.26946065,0.37951154,0.015589885,-0.22362784,-0.08219708,-0.16534549,-0.1389202,-0.4038286,-0.35917115,-0.24333456,-0.205513,0.051598586,0.26114464,0.17026116,-0.042972255,0.30876276,0.12313226,0.058557685,0.00524418,0.23088524,0.12970386,-0.4206463,-0.2701105,0.34933138,0.48624748,0.3653601,0.40486604,0.32675177,0.49790373,0.427412,0.4193677,0.24858274,0.5338158,0.50270635,0.5031129,0.5744609,0.39622727,0.5298429,0.40500385,0.47056264,0.68937427,0.4290546,0.4925645,0.41158822,0.21493639,0.6365737,0.62390107,0.41157308,0.69587076,0.52679366,0.39020663,0.3726257,0.5034132,0.31402034,0.59870005,-0.77973986,-1.1786436,-0.7436715,-0.92218155,-0.6737354,-1.6360779,-0.83041155,-1.2367799,-0.5435324,-0.6899969,-0.5348567,-0.9129879,-1.5353115,-0.8700004,-1.9043264,-1.311408,-1.2048986,-2.5451546,-1.285396,-1.1134899,-0.83396065,-0.34375483,-1.2729635,-2.2659128,-0.50304306,-1.7696123,-1.1365951,-0.83799845,-0.54222214,-1.1664585,-1.3144529,-1.6454458,0.73276,0.48726335,1.5293982,1.3780493,0.91618824,1.0814046,1.2766905,0.5990386,1.0593141,1.6600701,1.5377017,1.6681591,0.8450608,0.67590463,0.6856919,0.6477319,0.7596418,0.79237324,1.0972215,1.5344036,0.8357106,0.8335348,1.6183965,1.2073162,1.4256386,1.8146114,1.7877347,1.1796064,1.1439841,1.3551433,0.4355572,1.4233955
Isfp ,ISFP,-0.06858768,-0.48381317,-0.037327554,-0.096739,-0.084579125,-0.03609724,0.38472676,-0.37794086,0.30775097,0.34134296,0.16963758,0.096456945,-0.39082506,-0.038634766,-0.46193603,0.18905826,-0.39533883,-0.115232125,-0.16641314,-0.18498701,0.14969198,0.18478715,-0.26330498,-0.29108414,0.4777897,0.53600174,0.15719356,0.17433561,0.08369455,-0.08097908,-0.3731892,-0.24529831,0.34142515,0.46920294,0.3347749,0.36523372,0.39231503,0.48274526,0.4086125,0.39195898,0.25358188,0.5366434,0.5195469,0.43423614,0.505984,0.38405353,0.4194169,0.38703057,0.44983432,0.60584486,0.31771186,0.42158917,0.40020442,0.21058801,0.6368144,0.4783343,0.44771907,0.7252261,0.42748493,0.3454379,0.42778978,0.4207958,0.2830925,0.61480784,-1.0227296,-1.6926385,-1.1282992,-1.2481755,-1.3387754,-1.277056,-0.7597411,-1.2809885,-0.6112735,-1.7776083,-0.82608056,-1.6229395,-1.5215626,-1.1122966,-1.8333576,-1.019548,-1.4632182,-2.003217,-1.2338948,-1.124532,-0.87954503,-0.48388776,-1.5333592,-2.137429,-1.3317211,-1.3597169,-1.250413,-0.74823946,-1.5154698,-1.1367848,-1.1956162,-1.6003218,0.77849615,1.2873012,0.8329366,1.4830271,1.2034911,1.2226613,1.535259,0.77748716,2.1560173,1.6995777,1.824344,1.5463253,1.2324897,0.7922951,0.50031507,1.2360913,0.9161927,1.2743373,1.0494218,1.7948003,1.2225379,0.8010306,1.7690508,0.87792045,1.5720613,2.0615435,1.6608083,1.2434294,0.9625507,1.0997188,0.60904115,2.0279067
ISFP (PDB),ISFP,0.025908023,-0.3197969,0.057411473,0.015450325,-0.03201938,-0.17198525,0.29162836,-0.25711384,0.3281449,0.28319252,0.37351218,0.009448668,-0.23104513,-0.1372317,-0.26529628,-0.04837196,-0.3199061,-0.348399,-0.22600397,-0.13773298,0.05868194,0.22927015,0.08619595,-0.15367645,0.307485,0.2466128,0.077438824,0.06401355,0.16656177,0.06952125,-0.3451679,-0.26200727,0.3627373,0.52108526,0.37541068,0.43206102,0.42449993,0.5819791,0.46774477,0.41300708,0.3019441,0.55412835,0.4580693,0.50073963,0.6719431,0.383225,0.55345917,0.4738215,0.53303534,0.7598432,0.44239566,0.49817392,0.46036935,0.2314445,0.6284646,0.57874066,0.3908027,0.67931026,0.60865366,0.41260716,0.4525909,0.48428038,0.3708638,0.63169545,-1.4291651,-1.2030519,-1.1666052,-1.6285602,-1.0607164,-1.297867,-1.121556,-1.2367799,-0.5435324,-0.7804852,-0.62341374,-1.496474,-1.5353115,-0.9682061,-2.010636,-1.311408,-1.2048986,-2.5816808,-1.7284148,-1.149873,-1.0322794,-0.34375483,-1.4629507,-2.2659128,-0.57829076,-1.7696123,-2.1202238,-0.7863104,-1.3152357,-1.1664585,-1.3144529,-1.8153062,0.6012856,1.0279629,1.5293982,1.3780493,1.1258278,1.2214997,1.4735707,0.82447183,1.0593141,1.6600701,1.5377017,1.6681591,1.638494,0.67590463,0.6856919,1.7108587,1.4672239,0.9202553,1.0972215,1.5344036,0.98423153,0.84127563,1.6216075,1.2073162,1.4256386,1.8146114,1.7877347,1.1796064,1.1439841,1.3551433,0.58751756,1.4233955
isfp(5),ISFP,-0.23026069,-0.58902645,-0.026253121,-0.15912986,-0.10945868,-0.06221964,0.474175,-0.42496136,0.3014271,0.22236055,0.16139239,0.058961652,-0.43713143,0.025509126,-0.43889517,0.2252052,-0.4192566,-0.03513337,-0.21452731,-0.038170077,0.23629574,0.23317039,-0.17955343,-0.233454,0.5324873,0.5603269,0.18603241,0.1329642,0.006506065,-0.04230231,-0.30691388,-0.16856533,0.4084339,0.50109714,0.39014834,0.44263563,0.3935643,0.5782708,0.4774588,0.40967438,0.27617747,0.60754305,0.52415526,0.5107244,0.585093,0.3611339,0.5054866,0.43049812,0.49797952,0.7210423,0.37123668,0.4357251,0.47307009,0.23574638,0.5926968,0.5111859,0.4838897,0.59695375,0.5390573,0.3982623,0.45294577,0.4602527,0.3048512,0.6482654,-1.4812808,-1.7140357,-1.7842011,-1.5834888,-1.3405751,-2.1555316,-0.9660022,-1.2738669,-0.85140914,-1.381063,-0.7459754,-2.9260488,-2.2006161,-1.7310802,-2.6804152,-1.0512705,-1.5117946,-2.6976233,-1.8642461,-1.1828285,-1.2363032,-0.4765604,-1.8865428,-1.8635815,-1.2777194,-1.616472,-1.6140193,-0.6121301,-1.8758734,-1.6432683,-1.2007196,-2.0160723,0.75937635,1.2873012,0.9802467,1.1527616,0.9487015,2.4566352,1.6451144,1.1633875,1.2901081,1.8902584,1.7195704,2.0465698,1.3246862,0.9120615,0.67161614,1.9733458,1.1806116,1.5882797,1.0369521,1.5645678,1.1456459,1.9137164,1.8737494,1.0023946,2.2421887,1.8900954,1.8854985,1.3968611,1.3326217,1.2249856,1.2031825,1.7079705
isfp's playlist.,ISFP,-0.0054701576,-0.40743434,-0.2107221,0.09508059,0.1365231,0.06805166,0.38766852,-0.12191605,0.52131027,-0.062299404,0.2994238,-0.21308054,-0.102353975,-0.22772902,-0.3575291,0.10887296,-0.19828933,-0.4230821,-0.4823853,0.13254626,0.031411216,0.21347271,0.16719358,-0.0947111,0.47914162,0.068724066,0.028117614,0.14192633,0.077178165,-0.01718284,-0.29592267,-0.043498468,0.40651727,0.557894,0.55103093,0.5612621,0.5382598,0.57044107,0.51106596,0.57056236,0.4706792,0.77291983,0.57298297,0.6188946,0.61868477,0.5177396,0.6295506,0.51548976,0.6206463,0.6704952,0.4919016,0.743455,0.4183971,0.28208822,0.69268733,0.6314687,0.56729144,0.76933163,0.61287594,0.43250668,0.43717977,0.53156096,0.41934693,0.7264625,-1.0939614,-1.7162927,-1.6210228,-1.3728427,-1.3692772,-1.9874969,-0.70096207,-1.2536776,-0.5658122,-2.2458577,-1.1830081,-2.2007437,-1.6545175,-1.899058,-2.2385592,-1.1698731,-1.6312253,-2.3424592,-1.9334679,-1.2279071,-1.0765945,-0.6077624,-1.5232179,-2.2076287,-1.3598655,-1.8577533,-1.2231414,-0.8631834,-1.3412699,-1.6567718,-1.2516245,-1.9281613,0.98225886,1.2830586,1.3447306,1.890713,1.4663624,1.2585522,2.057888,1.2528024,1.8341018,1.684064,1.5434846,1.5897,1.488294,0.80062366,0.7788151,1.5743854,1.4115007,0.8545518,1.1005182,1.9446818,1.0689741,0.85482687,1.791222,1.0924969,2.1320949,2.3069913,1.6519899,1.220994,1.0643666,1.1852798,1.1194197,2.531332
isfp vibes,ISFP,-0.13124178,-0.45832244,-0.23094904,0.035507727,-0.14939922,0.21885672,0.18211158,-0.14212213,0.34524006,0.17751744,0.3431881,-0.061103925,-0.08461847,-0.22659892,-0.42537546,0.26596078,-0.25780022,-0.47801694,-0.469523,0.15763596,-0.02029312,0.24046418,0.012375743,-0.21074155,0.41515583,0.3825994,-0.16590802,0.21903917,0.07400179,-0.14800306,-0.11671237,-0.21579494,0.41372856,0.60416466,0.5258141,0.5311886,0.505727,0.6338839,0.49630383,0.5842138,0.421597,0.7076581,0.62788403,0.56784034,0.6734074,0.49081105,0.5523079,0.5191441,0.5725331,0.848629,0.4884289,0.6576668,0.49013484,0.2842179,0.71155185,0.52460736,0.5335966,0.7393589,0.63259506,0.4174452,0.46797803,0.49167666,0.41381168,0.691395,-1.2375729,-1.9865041,-1.6998706,-1.1804332,-1.626083,-1.9236637,-0.9130194,-1.3740467,-0.6149955,-2.2154198,-1.0622519,-2.3131409,-2.4628448,-1.6926324,-2.369465,-1.1170515,-1.5049597,-2.9265783,-1.7442467,-1.1134899,-1.4062496,-0.6183967,-1.9518242,-2.0155234,-1.0356568,-1.4505666,-2.1916625,-0.7850347,-1.3743489,-1.5807583,-1.1289208,-2.1092842,0.994143,1.3245628,1.1169342,1.9097737,1.0968224,1.7152443,1.6099696,1.520893,1.6612706,1.8547369,2.5818813,1.5813853,2.0720146,0.9614713,0.8271552,1.7870857,1.2208948,1.0456152,1.0748008,1.9446818,1.1668123,1.1294267,2.2354455,0.9610381,2.2919948,2.343675,1.4583185,1.3798779,1.2421839,1.518556,1.7361113,1.5734569
isfp core,ISFP,-0.0132977,-0.426213,0.055539228,-0.08141625,-0.044839602,0.016285934,0.30817464,-0.2954784,0.32417676,0.34472132,0.3835651,0.13164881,-0.19268644,-0.0538138,-0.34328014,0.10876452,-0.3601773,-0.30122343,-0.25704405,-0.21938612,0.06925937,0.22393152,0.042773142,-0.13598348,0.34358224,0.21894898,0.014165798,0.18280339,0.09900361,0.0115163755,-0.34151742,-0.26846647,0.316175,0.45972595,0.37715793,0.4002611,0.4431762,0.5223444,0.39994296,0.42471877,0.29205889,0.547016,0.5437483,0.41241094,0.5310601,0.37197226,0.4965831,0.39371002,0.5413557,0.62210065,0.3109219,0.445373,0.4274506,0.22337984,0.6005168,0.5161857,0.4439949,0.68446934,0.50040305,0.40965372,0.42562178,0.47852415,0.3261793,0.66969043,-1.0585679,-1.5453146,-1.3327405,-1.3634287,-1.5390526,-1.3853644,-0.7552489,-1.2951176,-0.5137034,-1.1633935,-0.7082622,-1.1765854,-1.2591165,-1.6093824,-2.0593474,-0.86996335,-1.4322209,-2.2689981,-1.2332702,-1.1310207,-1.0146081,-0.49150494,-1.4183011,-1.5661204,-0.90438974,-1.6467597,-1.2029842,-0.76843846,-1.3973622,-1.2159176,-1.3386023,-1.6324158,0.7322302,0.9991951,1.158971,1.4044993,1.17259,1.239612,1.5891389,1.2472447,1.3185973,1.6770148,1.698795,1.6742957,1.5965518,0.85679245,0.61853105,1.2642787,1.0170349,1.0874454,0.69529945,1.5143092,1.2225379,0.8851234,2.0440264,0.92329407,1.6497643,1.9820966,1.5129379,1.1952051,1.2125388,1.188713,0.38925114,2.0360034
ISFP(6),ISFP,0.06975616,-0.33697763,0.029700266,-0.054054633,-0.10989956,0.066855565,0.1312311,-0.21375288,0.27017418,0.47153723,0.5094947,0.047755495,-0.06996031,-0.10693231,-0.34835538,0.049855188,-0.24709813,-0.51375496,-0.3217747,-0.32363352,-0.053416952,0.23235597,0.10844844,-0.19899692,0.1933195,0.21821591,-0.10583716,0.21291618,0.18960376,-0.10436824,-0.311125,-0.41243362,0.35436943,0.48616788,0.36147636,0.42485994,0.4604583,0.5687005,0.46653897,0.4731942,0.28167555,0.62644815,0.6114415,0.45540196,0.5815603,0.44268885,0.419607,0.44107282,0.46871197,0.79927206,0.35191122,0.46584448,0.4555237,0.21727738,0.59756356,0.4683623,0.4627558,0.6986071,0.55975395,0.40149674,0.49536696,0.43671086,0.33321363,0.72345245,-0.9626927,-1.5694757,-1.349195,-1.0151008,-1.4808524,-1.7400388,-1.0037163,-1.1898483,-0.61316556,-1.8927346,-0.83448935,-1.9126664,-1.5263187,-1.8672948,-1.4311019,-1.2258297,-1.3677193,-2.7507374,-1.2284213,-1.209141,-1.0102826,-0.19094639,-1.3160056,-1.6034751,-0.88548046,-1.5505862,-1.4156668,-0.8290923,-1.2164131,-1.1303581,-1.1051589,-1.6273324,0.77849615,1.2928544,0.7842239,1.3505139,0.8920266,1.5856156,1.3435962,1.3552576,1.350795,1.9899274,1.824344,0.9461314,1.2782012,0.80062366,0.55349755,1.0210457,0.89961135,0.9856296,0.64769554,1.7761792,1.1668123,1.1113185,1.5941596,0.7824954,1.3236207,1.7374517,1.3879982,1.0469445,1.1559035,1.0997188,0.9478138,1.7894131
ISFP Mood,ISFP,-0.08166643,-0.47786868,-0.10223081,-0.025855355,0.015120757,-0.04481279,0.36716345,-0.23062956,0.4061825,0.1304082,0.29324558,-0.083293214,-0.29908192,-0.13965416,-0.3777512,0.09327602,-0.3322619,-0.27742416,-0.28600734,-0.006744673,0.068113014,0.2339077,0.0065649557,-0.19241336,0.4584719,0.28532222,0.07232424,0.112828255,0.106489345,-0.023395484,-0.2870667,-0.23103502,0.38357958,0.5594665,0.4587169,0.49641386,0.47171038,0.60773474,0.47047144,0.48979527,0.32667828,0.629224,0.60497594,0.5908776,0.6048992,0.4521336,0.5902897,0.49151266,0.53705555,0.67021155,0.42188513,0.5845918,0.44068423,0.2400114,0.67391735,0.5597255,0.48573032,0.7383035,0.5361922,0.42608923,0.39034483,0.47028458,0.34483305,0.6005047,-0.90347606,-1.7218014,-1.6998706,-1.4068612,-1.626083,-2.2284815,-1.1894854,-1.2891252,-0.5439157,-1.9963895,-1.0328785,-2.685681,-2.0755637,-1.899058,-2.3465214,-1.5700816,-1.4320651,-2.4099874,-1.6890806,-1.2844025,-1.0995595,-0.43873844,-2.1398475,-2.1940167,-1.2273884,-1.7195848,-1.3941753,-0.8351858,-1.195071,-1.2050778,-1.3144529,-1.9281613,0.97788686,1.8364714,0.7167258,1.3978659,1.399871,1.7152443,1.877549,1.1173215,1.9613391,1.5930818,2.002275,1.4136623,1.9077685,0.88383865,0.6856919,1.2851344,1.4115007,1.2471529,0.95469296,1.9714495,1.1577654,1.0428424,1.710568,0.739098,2.3658454,2.0808735,1.8496383,1.1993659,1.1439841,1.1268549,1.0674883,1.1790496
for people with mbti ISFP,ISFP,-0.16294149,-0.48819888,0.0706504,-0.052829564,-0.04115845,-0.19448373,0.46684596,-0.41772872,0.28901935,0.066436194,0.18673472,0.05529195,-0.4647646,-0.0050431658,-0.46028283,0.20807648,-0.34238434,0.053338885,-0.1706661,0.032249816,0.3107254,0.22334208,-0.16479263,-0.18557063,0.45533577,0.5165782,0.31620598,0.092170164,-0.09296001,0.031073255,-0.2752053,0.044862676,0.41868982,0.5670256,0.4358124,0.4635689,0.42712247,0.5625234,0.47068518,0.44650453,0.3324786,0.5922318,0.557344,0.60613734,0.60358065,0.4220747,0.54940706,0.47031197,0.5346875,0.64372617,0.42696497,0.48651484,0.45322165,0.25881475,0.6262775,0.5989272,0.51527417,0.7034092,0.5115648,0.4067886,0.4808796,0.45018137,0.35986543,0.67820483,-3.5047274,-1.8061535,-1.7016224,-2.1098301,-1.9155548,-2.2712111,-1.2192817,-1.3740467,-0.7981436,-2.668752,-1.1830081,-2.6206872,-2.4991548,-1.7844794,-2.5262797,-1.2947211,-1.6163306,-2.6561146,-2.0004013,-1.3124781,-1.7578168,-0.57313925,-2.0310373,-2.1701534,-1.0520926,-1.8577533,-1.5398456,-1.1189171,-1.6416926,-1.4440608,-1.3557305,-2.4109204,1.086947,1.8329796,1.5791287,2.0113938,1.4663991,2.0006564,1.6497302,1.3190166,1.8129069,1.6619979,4.6709757,2.1059232,1.5940329,1.0211543,0.9624198,2.1752307,1.8264556,1.3432779,1.1978592,2.1191478,1.4921658,2.5684192,3.664957,1.2249793,2.3105805,2.2376308,1.8242364,1.7522424,1.2296001,1.5112356,3.2146263,2.658566
ISTJ,ISTJ,-0.31390035,-0.68826723,-0.026207846,-0.11977611,-0.037950445,-0.2924968,0.63833505,-0.50429606,0.3113371,0.014180605,0.041368138,-0.069576815,-0.7414056,0.044602,-0.48115724,0.22052757,-0.45099226,0.24865012,-0.070865266,0.116920285,0.37372732,0.22472085,-0.2593494,-0.3314669,0.63887024,0.7215268,0.38371328,0.07665745,-0.030946186,0.011603652,-0.27072194,-0.05000188,0.48508662,0.4694932,0.29853326,0.4207174,0.34827933,0.5301591,0.39599043,0.35100225,0.2305507,0.39838937,0.6754842,0.62060803,0.5264482,0.39420277,0.39653882,0.35276622,0.42180344,0.4676049,0.44969773,0.35816255,0.43183607,0.32092652,0.63320106,0.54419905,0.40932763,0.6241013,0.42826343,0.3595764,0.33212137,0.38819474,0.45110664,0.52282876,-3.5047274,-1.50394,-0.86853427,-2.1098301,-1.7252258,-2.129257,-0.33131248,-1.1549839,-0.487544,-0.7809194,-0.78372896,-2.6206872,-2.389484,-1.5199311,-1.8504221,-0.8263788,-1.2121466,-1.1598419,-1.7165248,-0.73926866,-1.7578168,-0.23511054,-1.6648784,-2.137429,-0.5188387,-0.56171125,-0.785355,-0.53829366,-0.8108653,-1.0726703,-0.8840732,-2.4109204,0.40320954,0.5578913,0.7695973,0.5813903,0.64270604,0.7959184,1.603065,0.9858882,0.8392339,1.1342456,4.6709757,1.1249633,0.6459105,0.61568516,0.28760567,1.3081076,0.6171816,0.93932575,1.090076,1.5592262,1.0062428,2.5684192,3.664957,0.79131484,1.5106448,2.146016,1.6608083,1.7522424,0.71266884,0.82522476,3.2146263,0.88658303
